Puzzle,Solution
000000240570600810460281075004926001709300562000175000090002050000869007607400098,981537246572694813463281975854926731719348562236175489398712654145869327627453198
006002003030005406000608070005000004020006597903150080607591300100240700350860001,796412853238975416514638279865729134421386597973154682647591328189243765352867941
900002600685004700004600059356020910800365200040000000030006802000810470000009005,913752684685934721274681359356427918891365247742198563137546892529813476468279135
405600080009071023002009070004010200080000950020900000750040892900258000208006430,475632189869471523132589674394815267687324951521967348756143892943258716218796435
070600521310040096069008030050000000000500380000900040685007203204106907097052008,478639521312745896569218734953864172746521389821973645685497213234186957197352468
000007908030852040758490001000005003000903805063000402072004006315609000006521039,624137958139852647758496321897245163241963875563718492972384516315679284486521739
027400000000290806000650400865002340279004060400509278500906781790100604000078052,627481593354297816981653427865712349279834165413569278532946781798125634146378952
000050002039108050084207301920500000000071020700600000001005000300016900058400007,167354892239168754584297361926543178843971526715682439491725683372816945658439217
014005700000437192000281504005042807003008600020050300300610050051800000406500071,214965783568437192739281564695342817143798625827156349372619458951874236486523971
701002506203867004000305007528000000017003002400001000890006240006290350000050609,781942536253867914964315827528479163617583492439621785895736241176294358342158679
083902701070030280410050900054200800106783040000000130260174395045309600930568400,683942751579631284412857963354216879196783542827495136268174395745329618931568427
402708300069000510507106804700001000104039206056087093000000008001800030000042600,412758369869324517537196824793261485184539276256487193925613748641875932378942651
401295007002000300790600000009016000610500940207038061000360090950000706300009100,431295687862741359795683412589416273613572948247938561124367895958124736376859124
561802930983604721270310500406207300007406208009031007090105603140963872002748150,561872934983654721274319586416287395357496218829531467798125643145963872632748159
000006000610074000327001050030009070000135640586700309003908000290400501005000080,854326197619574823327891456431689275972135648586742319143958762298467531765213984
450200000010098052620070483163900705095740000704105006000620570040000060000054210,458263197317498652629571483163982745295746831784135926831629574542817369976354218
305840160060537000974200803500000740000080906100762538200074681490020070000358429,325849167861537294974216853586193742732485916149762538253974681498621375617358429
000806570000502304050097000003001407010000000507408013008274195002005730105060842,321846579789512364456397281893651427214739658567428913638274195942185736175963842
163980405090002071047050039400500007052700008009400012724800106010064783300070090,163987425598342671247651839431528967652719348879436512724893156915264783386175294
009001400070004180042700950007002001018070000006400800060920004000085036000003290,389251467675394182142768953597832641418576329236419875863927514924185736751643298
503074209718509406940836100007985600300702910059010020000048301800000504406000090,563174289718529436942836157127985643384762915659413728295648371831297564476351892
040010000103000096080600071502000089008000742490000103370200500000000917000900204,746319825123758496985624371512437689638195742497862153379241568264583917851976234
004900501000564079000710026000000000600070090002046000086400300030052900490830100,764928531321564879859713426573289614648175293912346785286491357137652948495837162
000690080693218570870005200007000006006003095004060827008000610040080700065302908,452697381693218574871435269517829436286743195934561827728954613349186752165372948
801007450350020800007560913080174005010289607900356008705600000640815739008092500,861937452359421876427568913286174395513289647974356128795643281642815739138792564
000098200320615748000427319678501923192030084403080000005000002000069400204050690,741398265329615748586427319678541923192736584453982176965174832837269451214853697
870059360030000000006140800003900000020035090007006130300074008540080070008092541,871259364435768219296143857653917482124835796987426135319574628542681973768392541
100546009693100504547002800312879000004005208000604103076498001005261980981000642,128546739693187524547932816312879465764315298859624173276498351435261987981753642
750429831003067042140000000437000006000742095500016400000000083070580019360091750,756429831893167542142835967437958126681742395529316478915674283274583619368291754
000000068000900200200603040302806010410025080687010002124538097036007520700000031,943752168568941273271683945352876419419325786687419352124538697836197524795264831
000009518057030000090006002973000100580090026040500070000105907000070201000642803,436729518257831694198456732973264185581397426642518379324185967865973241719642853
059200000802001000100300029908714000007000010000500907730050002695100078084679351,359287146842961735176345829928714563567893214413526987731458692695132478284679351
030000002000200060028301790760000020390020170005104609072086900600030050800009240,136947582947258361528361794761893425394625178285174639472586913619432857853719246
005400020700002000012370800406235001000004000200091046040000618507000002620940000,865419723734852169912376854476235981193684275258791346349527618587163492621948537
046320809000410530000000047080000620657040000920806701000901000091204000068000002,546327819872419536319658247183795624657142983924836751235961478791284365468573192
518794000000580174000100008004030000709002061000017080095201800800360010601000920,518794632926583174437126598164938257789452361253617489395271846842369715671845923
501300000208010705004005100063040289910003007005007000000104008809730402100920050,571362894238419765694875123763541289912683547485297631326154978859736412147928356
106004507270015803530700406040000100907450002000120984000800231020503008300200050,186934527274615893539782416842369175917458362653127984495876231721593648368241759
502630100003950078009072635060003540041790003005426010100000400790001056004560781,572638194613954278489172635967813542241795863835426917156387429798241356324569781
806254790075830600324076158430060809589140007760308020000007080290513000140609200,816254793975831642324976158432765819589142367761398524653427981298513476147689235
007903040460810200023000800006004000040072380702390460208009601004130908030000000,817923546465817293923456817396584172541672389782391465258749631674135928139268754
090410007006587290000300504000700050800000930001200008600040009100920875520073006,395412687416587293782369514263798451847651932951234768678145329134926875529873146
004010003603002040000403700250000380009200576007800020008900010001300059000128630,584617293673592148912483765256749381849231576137856924368975412721364859495128637
380172005120800937005009210050496800002503790000000006508901670090200000001637500,389172465126854937475369218753496821862513794914728356538941672697285143241637589
032904510000006093098135406060080300000051070003467905000742009900508004021600007,632974518154826793798135426567289341849351672213467985385742169976518234421693857
050000900090800501100090280205000800900421300010509024700040105003008402400307000,852174963697832541134695287245763819978421356316589724789246135563918472421357698
640010037109070420500200100300485001000002048090100206003600700207301084001000500,642519837139876425578243169326485971715962348894137256983654712257391684461728593
023010900050200341109000502000900200040367800301820005710580490064093000030100750,423615987856279341179438562687951234245367819391824675712586493564793128938142756
060103498940085731183940650801709046470000013200014070700200060308500020020431980,567123498942685731183947652831759246479862513256314879714298365398576124625431987
000000600645017800208050100024030001863091002107264900082049006400020507000370094,391482675645917823278653149924835761863791452157264938782549316439126587516378294
619005003853029741000001600700518000190273564305060178006300010000182300031456827,619745283853629741472831659764518932198273564325964178286397415547182396931456827
780400091060009020093801500010900470000300802070105000108000050040270109007500080,785432691461759328293861547312986475659347812874125963128693754546278139937514286
400001700730062000001800000094000031008203900573109802310608490052900607040000200,485391726739462158621875349294786531168253974573149862317628495852934617946517283
075100090030090006600000512201930004000000925080060000700000309020070050093041207,875126493132594876649783512251937684367418925984265731718652349426379158593841267
009120435000003980513908000000592310000081200002304850235000040760030008004000760,879126435426753981513948672648592317357681294192374856235867149761439528984215763
007109300340700900065030407009020541010000628006401003504010869198560230630090170,827149356341756982965238417789623541413975628256481793574312869198567234632894175
580000496000006870070000201102084069809030010300010020020067103035801947790053600,583172496214396875976548231152784369869235714347619528428967153635821947791453682
710000002906520001350090000093007065100039407200050039621070054030000706800100920,718346592946528371352791648493817265165239487287654139621973854539482716874165923
200340100500080000300710602005030008003800916980020573050400090007593041039072000,276345189591286734348719652615937428723854916984621573152468397867593241439172865
204000019953026007000400265410007932309204506520369471891602750630708194005901608,264875319953126847187493265416587932379214586528369471891642753632758194745931628
030002000709000304000503710008000600600307400907600205070060092002035060500720043,831472956759186324264593718348259671625317489917648235173864592482935167596721843
064039070000650000002000003300000400600704030209060007076540308000070149031900060,164839572783652914592417683317285496658794231249163857976541328825376149431928765
082064900300000800040500000469057003020090600000021007200100700003000106814000530,182364975395712864647589321469857213721493658538621497256138749973245186814976532
000005300030090107010320580070500000950000063001039708004803000007162009020007015,862715394435698127719324586273586941958471263641239758194853672587162439326947815
038000724009070035051400008027008000306042009094000260100604072400509306900000501,638195724249876135751423698527968413316742859894351267185634972472519386963287541
003000000270600000009001062060030810702106930000700020050069083026300145000010000,613524798278693451549871362465932817782156934391748526157469283926387145834215679
401300020002041603000800014947200006260000030803076000620700308008030009709080000,491367825582941673376825914947253186265198437813476592624719358158632749739584261
420801060081700002069524100090005000030406810700100600050047091003000000070003008,427831965581769432369524187196385274235476819748192653852647391913258746674913528
007050002000280460000490057020006500750000083030800006580304600600100000000060240,497653812315287469268491357821736594756942183934815726589324671642178935173569248
310070000604050010875200034090306070007190800038000000900618007000430081183705009,319874625624953718875261934491386572567192843238547196942618357756439281183725469
708000003406850700520000060000903200900005630060270050803704106010000480249018370,798146523436852719521397864185963247972485631364271958853724196617539482249618375
000004000184900026270008034008573160015642380003891740537406001401320000002719403,359264817184937526276158934948573162715642389623891745537486291491325678862719453
490610030060000007582307614820050300074000085150000400705080000006035000238700159,497618532361542897582397614829456371674123985153879426745981263916235748238764159
000520060009000704010007090230050016000091027070236000750003000193065008600902031,847529163329618754516347892238754916465891327971236485752183649193465278684972531
520004600406502100091308425905246000000980002082705946640000070000420000007609380,528194637436572198791368425975246813364981752182735946649853271813427569257619384
030504000009720000004900023045006000070452031000070054002000060350690002790005008,237564189819723546564981723145836297978452631623179854482317965351698472796245318
581060007200009086070010000008601000007520000160003700306205904895030002004006805,581364297243759186679812543458671329937528461162943758316285974895437612724196835
030010604740003810102408009920000156306005000000070308603000040204507903590041000,835719624749623815162458739927834156386195472451276398673982541214567983598341267
000058234305024016042009805023007651409201300100580020016800740008036102030170508,791658234385724916642319875823947651459261387167583429216895743578436192934172568
430160075067030012900500003070400628640809000005670000291000786784000000350798241,438162975567934812912587463179453628643829157825671394291345786784216539356798241
890001703620000010417325698900006271076009040302170986008007002700800439200013800,895461723623798514417325698984536271176289345352174986538947162761852439249613857
104000900029064000670090430000056701410030200005018000030970004900080370500003820,154327986329864517678591432283456791416739258795218643832975164941682375567143829
900072000840016009000590010003000900450081637102709048000003082074100395530907004,916872453845316279327594816783645921459281637162739548691453782274168395538927164
000000016840710050016500720000608030200903000608400200409000180760895000083102009,375289416842716953916534728197628534254973861638451297429367185761895342583142679
490301807000020900007009004013400092050006173069010005106008040000607000070100068,492361857581724936637859214813475692254986173769213485126538749348697521975142368
037000005001000470200067001000720049009536020000190000000080690002043758803900200,437812965681359472295467381356728149149536827728194536574281693912643758863975214
020970054697000000000610920032704065960035072074200089010457000046000538050386001,123978654697542813485613927832794165961835472574261389318457296746129538259386741
506420000300007002782093000100064025273005090465209100050030074004001200020506000,516428937349157862782693541198364725273815496465279183851932674634781259927546318
850000460000900813006408095401530028308102549000000001503071000010000006604295030,859713462742956813136428795491537628378162549265849371523671984917384256684295137
000090800185000600600700120400800093290530700563007082070409050004006000900100000,742691835185243679639758124417862593298534761563917482371489256854326917926175348
300574960006021703000000810730080600000010078840007039507148326002793504000000090,318574962956821743274936815739482651625319478841657239597148326162793584483265197
030900060642000700059402800200040030463008571900053602300007059000000006506034027,831975264642381795759462813215746938463298571987153642328617459174529386596834127
091007204478001006326084000700100608004006075103500409605492000009760500207010903,591637284478251396326984751752149638984326175163578429635492817819763542247815963
940007036305186400176000850700400080600031720803000900487520360001000249030014000,948257136325186497176943852712495683694831725853762914487529361561378249239614578
042803519106502073085109006270090005010280047950010038009430000007906000030708690,742863519196542873385179426278394165613285947954617238869431752427956381531728694
260700040090083025354900100079308001030509208000106000000000000025000430600030850,268751943791483625354962187479328561136549278582176394843695712925817436617234859
107020000385700000400081093063974520000010370000006040014000235000130080938040100,197423658385769412426581793863974521549812376271356849714698235652137984938245167
470052960005600200036000571027000604000860700600704180302470895560290407790001300,471352968985617243236948571827139654149865732653724189312476895568293417794581326
000502034680934501400178000020790000000380027807001965000029000090800042070003019,719562834682934571453178296125796483964385127837241965341629758596817342278453619
000041200042000109100930607000400075073000406064500000009600002437259000620087000,796841253342765189185932647918426375573198426264573918859614732437259861621387594
906053100010070006000000200400026870070900020821507640005709300200310098300860705,946253187512478936738691254459126873673984521821537649185749362267315498394862715
080007250000080907503060010200100048030050000069008020300700001700805003605904700,981347256426581937573269814257193648834652179169478325348726591792815463615934782
000609021105804906020103080000006710810342609690010000561498000089700065073005190,748659321135824976926173584354986712817342659692517843561498237289731465473265198
000400268238906000706200000069000000000560032000730041000607453600015000070000100,195473268238956714746281395369142587417568932852739641981627453624315879573894126
000000005629000714005027800080200030200704006004809500473108000000000340092043107,738491625629385714145627893987256431251734986364819572473168259516972348892543167
070004008812006903000000205050607810000000500600301700280000600004120309300000000,579234168812576943436819275953647812147982536628351794281493657764125389395768421
004059020230671504070800006720510040591060870460007015000020003002100768056780291,684359127239671584175842936723518649591463872468297315817926453942135768356784291
060380500850009010000752480006023090071090042090400605609000204025004068184000073,467381529852649317913752486546823791371596842298417635639178254725934168184265973
040057608001002975050910023024800106896040030100020580087091002009200701015000069,942357618361482975758916423524873196896145237173629584687591342439268751215734869
090024607280010304041005802000008203023691000400050000012309708006000900900000526,395824617287916354641735892159478263723691485468253179512369748876542931934187526
208900100000700520507210039704800250680030004050000003321000000405170002806300491,268953147913764528547218639734891256682537914159642873321489765495176382876325491
200318094135004000040520000004060008600000003000070409010980000953006702000735906,267318594135694827849527631374269158698451273521873469716982345953146782482735916
000000183060083092980020600802000006000462978670005001008000000000219050507048009,725694183164583792983127645842971536351462978679835421298756314436219857517348269
000406207904875600736900548007004900249507013085000402060050780000640309400028050,851436297924875631736912548317284965249567813685193472162359784578641329493728156
500000700000005098986000000760051080159830000008046000815460329043008167090210805,532689714471325698986174532764951283159832476328746951815467329243598167697213845
720085063080201005050000000300092410100076002062030709006027541005008097210450600,724985163683241975951763824378592416149876352562134789896327541435618297217459638
704058130000403896683020540008105060061004920000800710040006000802007050356089000,794658132125473896683921547278195364561734928439862715947516283812347659356289471
037000102205900040610800007059208001160300004002006009800024370406503208500709416,937465182285971643614832957359248761168397524742156839891624375476513298523789416
736908120085700349194235087657102030309850762428370000963587204001000096040600873,736948125285761349194235687657192438319854762428376951963587214871423596542619873
390000507000007000070050289009170000730200000601000703000531090003062100000709836,394628517258917364176354289429173658735286941681495723867531492943862175512749836
032070000089064325416352098008500210025007006004800007043680079690700082057000400,532978641789164325416352798978536214125497836364821957243685179691743582857219463
603004087924087615750609024060005240030002106240900008096001030100263409070408500,613524987924387615758619324869175243537842196241936758496751832185263479372498561
603098471401000009007410200310709000904105326086043007700601930060030018000800642,623598471451372869897416253312769584974185326586243197748621935265934718139857642
507600000014803002630049000093004658000905000405086301000100000350467829240358716,587621943914873562632549187793214658168935274425786391876192435351467829249358716
000420030020060700004807050009708004043610002700250080080301095901500000000000008,197425836528163749364897251259738164843619572716254983482371695931586427675942318
001000058439000000500006900020040860078005024140002000056198007807020500000007000,761239458439581672582476913925743861678915324143862795356198247817624539294357186
120000803080600527060300419095000702000070040304820000700060001041000095900000600,129457863483691527567382419895146732216573948374829156752964381641738295938215674
400012070502406000090800026009000300205039000703200905901000030350000080806000709,468912573532476198197853426619785342245139867783264915971528634354697281826341759
143672590865409007007000604000950000000000349000387006354096802600000970709825060,143672598865439127927518634236954781578261349491387256354796812682143975719825463
402001003300040520519000040030000095200470006750080014600017050005092308087050060,472561983368749521519238647834126795291475836756983214623817459145692378987354162
500140007000009800000730095700694053413000060000010704900500308180000020005981406,592148637376259841841736295728694153413875962659312784964527318187463529235981476
800092403200478000400030806385000100140000500000159300574386210910047605030005704,851692473263478951497531826385764192149823567726159348574386219918247635632915784
309041608400300000057000300860739005045002000070000200000005400500403092000090700,329541678481367529657928314862739145145682937973154286798215463516473892234896751
095760420021090768086020950810940675050017000073080009508209310269100580037850200,395768421421395768786421953812943675954617832673582149548279316269134587137856294
834905762602047008001206309078560000020074850006800000907001000200650190100009030,834915762692347518751286349478563921329174856516892473967431285243658197185729634
401206007009473100000801096190060083000002701200008900000300070900685302085007049,451296837869473125723851496197564283548932761236718954612349578974685312385127649
071609034306400801040000750020940000690530082500007000219700005400190000700020010,871659234356472891942813756128946573697531482534287169219768345483195627765324918
035000000080235100010960000104500900803790200900613084300106047040009010521340000,635471829489235176217968435174582963863794251952613784398126547746859312521347698
000090020026071930409283000640020010350800006000346000000030840270168009903750001,837695124526471938419283675648529713352817496791346582165932847274168359983754261
001586340609030752430000801003408007068070030200000086007609000002307000390001205,721586349689134752435792861513468927968275134274913586857629413142357698396841275
010900004046031090000700650830610420097480530400050018001003045900164000274000163,518926374746531892329748651835617429197482536462359718681273945953164287274895163
045817603800030570070040008306500000000000901480701050000000005000403002607102800,245817693861239574973645218316598427752364981489721356124986735598473162637152849
030000209910084006004097000180000067000705000000003051500000003003600005060009800,837156249912384576654297138185942367346715982279863451528471693493628715761539824
364001708150000690090000031685100920971020503423800100830504000500070806009600015,364291758157348692298765431685137924971426583423859167836514279512973846749682315
036804002800072006007000851700090004150430080300007260013000079000003108000001023,536814792891572436427369851768295314152436987349187265213648579675923148984751623
600014075000583009590006004952470103030000007700030890040800030370200408000307920,683914275427583619591726384952478163138692547764135892246859731379261458815347926
500043009200001850000060000918000325400000001753000906075008032130457600849020010,587243169264791853391865274918674325426539781753182946675918432132457698849326517
010030008408200030090158200800006100000400070100903000060042009240000703580000000,712634958458297631693158247834576192926481375175923864361742589249865713587319426
560038200483006519290500830806073000002089000039050784670010098000060000010807060,561938247483726519297541836856473921742189653139652784674215398928364175315897462
730040600080652370650007001540010980200409030900580000370024158800701002100865793,739148625481652379652397841543216987218479536967583214376924158895731462124865793
890253400200008095356079208000087109405600783087300526008726904040815602502034801,891253467274168395356479218623587149415692783987341526138726954749815632562934871
509000860042000019710000050007300005065009070280600093908007000600153987000080506,539721864842536719716894352497318625365249178281675493958467231624153987173982546
601008004057094003000070150090405080730980000000030019000000470304009861218700000,621358794857194623943672158192465387735981246486237519569813472374529861218746935
102030080490570030000040200000250004800901000005080601009406513004000002263710048,152639487498572136376148259631257894847961325925384671789426513514893762263715948
002560398069008024050923010623000071940207600005006200096000003030091002018032957,172564398369178524854923716623459871941287635785316249296745183537891462418632957
000702509000850000070000040701000004002300090800000217089400006040560002520908003,618742539934856721275139648791285364462371895853694217389427156147563982526918473
760000400100079630020060800004080090000603080000010304005004020000030961930706500,763258419158479632429361875314587296592643187876912354685194723247835961931726548
700609451000107300000000762895470000300285040024010578500000207010000030063702804,782639451456127389139548762895476123371285946624913578548361297217894635963752814
260000500749605310003708000937401050806097130100800060400300000600500400385000021,268139547749625318513748296937461852856297134124853769472316985691582473385974621
370900004005483060810765002000604200040001690602809301090246003401007000007000400,376912584925483167814765932189634275743521698652879341598246713461357829237198456
200064015000000060100000843000070900758390004020015376810050007006701082007009001,283964715475138269169527843631472958758396124924815376812653497396741582547289631
803009205541280073079503460900308542306154009450900031000007056700090000034000100,863749215541286973279513468917368542326154789458972631192437856785691324634825197
000402509003706800000080007502347190409860270076020483350004712620008000004000000,817432569943756821265189347582347196439861275176925483358694712621578934794213658
006830254349000068528000190035200070600400582002706400007980000000000800200007610,716839254349125768528674193435218976671493582892756431167982345954361827283547619
749103026850060900601090307060070013004500209190304085906280534070030192200001768,749153826853762941621498357562879413384516279197324685916287534478635192235941768
600000007037021400410600930723506000148792005000003000071045689509278143084109070,695834217837921456412657938723516894148792365956483721271345689569278143384169572
650310007100708004040206153264900010007083000001060079000030096302000780000527431,659314827123758964748296153264975318597183642831462579475831296312649785986527431
030200000297001605080095020850602300001983562000574091040009006300426789060008140,534267918297841635186395427859612374471983562623574891748139256315426789962758143
400850016620000000085210043040000030069001527102060094056000370700692408000003102,437859216621734985985216743548927631369481527172365894256148379713692458894573162
070460180000701060000500000400609002005014706000053810000020670127306940609040200,573462189842791563961538427418679352235814796796253814384925671127386945659147238
360000408590000010004000000400100900000502000800007531000009060901068700005341800,362915478597824316184673259453186927719532684826497531248759163931268745675341892
000635009835004006064070310406050000350000184219403607003027068000000090540916702,721635849835194276964872315486751923357269184219483657193527468672348591548916732
800070000206000803075900400048623507367500008500840039003409052020305000059000061,834276195296154873175938426948623517367591248512847639683419752721365984459782361
500200900090056314100040500004190002605072809030060000067584291009007060400609083,546231978298756314173948526784193652615472839932865147367584291829317465451629783
300090700070365210402018906090050072803270561720100049000000100514980603000020480,361492758978365214452718936196854372843279561725136849287643195514987623639521487
001950002305000800609010070500031240090000003030004006002070068860200015453186027,741958632325467891689312574576831249194625783238794156912573468867249315453186927
100450706740390051090001300002005000504000002061800073010000007800107900057963018,123458796748396251695271384372615849584739162961824573419582637836147925257963418
700002000058000702000000138845203610200006080600050003486920371102000059590400800,761382945358149762924567138845293617239716584617854293486925371172638459593471826
000006240000700598090008006005000160718502030030041780004079003609400070000600904,581396247362714598497258316945837162718562439236941785824179653659423871173685924
080070200000300001009020060040089307035000009078503004004000000120904708007130500,483671295562398471719425863641289357235746189978513624354867912126954738897132546
300401070005070042070568319583007000064000003000634000000040090040089600700000000,398421576615973842472568319583297461964815723127634958856342197241789635739156284
004800930000320600930000007003006402682490073401003865340010009807034000109760024,264857931715329648938641257573186492682495173491273865346512789827934516159768324
940530076006000000005027190090700082308290040621384009000070500003009027007053918,942531876716948235835627194594716382378295641621384759489172563153869427267453918
009008010080071040100002685726000890500000100001287000014000200900000401035014000,459368712682571349173492685726145893548936127391287564814759236967823451235614978
000400309100720504060090072000283000200579000900004200479000050000005728825030906,782456319193728564564391872651283497248579631937614285479862153316945728825137946
300006840804905003016403900700800000900000081000297536081302400009108672000600310,392716845874925163516483927765831294923564781148297536681372459439158672257649318
400039075007400000005007294530900040060003000908006150001005000650804000040021006,426139875897452361315687294532918647164573928978246153281765439653894712749321586
000560003000071206605923874004000039360000020100032705052340690801697000400210007,278564913943871256615923874524786139367159428189432765752348691831697542496215387
708039426691000008000008719064801375800076042527093001005267890200085064006914257,758139426691742538432658719964821375813576942527493681145267893279385164386914257
200104009100365278503820610010457002907600500005090007081943725792006003000000000,268174359149365278573829614816457932927638541435291867681943725792516483354782196
000102000190057206027630540609200057080000010050004029008000004236070090010396002,563142978194857236827639541649213857782965413351784629978521364236478195415396782
060700008070049006010368005980605001025000004006400900041530869600020003853090700,362751498578249136419368275984675321725913684136482957241537869697824513853196742
018620000054008100096401538501086940900042013040900765070000601000030070020067304,318625497754398126296471538531786942967542813842913765473259681685134279129867354
050310009092006830018402076039684000000001007100005940000250004924107000560800000,657318429492576831318492576739684215245931687186725943873259164924167358561843792
700900540000670823000005906403100689590407302182006000600018035307500008815209460,768923541954671823231845976473152689596487312182396754649718235327564198815239467
700014003860075920540960001205439810408000000136000040917548302604723100000091008,729814653861375924543962781275439816498156237136287549917548362684723195352691478
571940306000060001000701904005830009080500267040000000300006090016293400092470600,571942386429368571638751924265837149983514267147629835354186792716293458892475613
094001507000260841806040009380450100401308700900002304120080600645070000008000410,294831567573269841816745239382457196461398752957612384129584673645173928738926415
700002109080010002100900874090060400230071086010890703070106008000700500001308097,743682159985417362162935874897263415234571986516894723379156248628749531451328697
000000340496020850080504207030080795000209406009356180900107008820045010100060070,275618349496723851381594267632481795518279436749356182964137528827945613153862974
100043006000806000040207000430060090060025010051074628295080760004630205006752049,128543976579816432643297851432168597867925314951374628295481763714639285386752149
981036400750000360340000805074050900010049587090080000000761000000000038000000106,981536472752814369346972815874653921613249587295187643538761294169425738427398156
000000400008201070906000081510604802360020004020003007083195040700800020000702108,172389465458261379936457281519674832367528914824913657283195746791846523645732198
701309685008600017605170340070460000000002476400900230069780000807006090304590700,741329685238645917695178342172463859953812476486957231569784123817236594324591768
020500076010060982600000035080095204702846391000321800200078603867234519034009720,429583176513467982678912435381795264752846391946321857295178643867234519134659728
300007850007506040000200607209108005708400109150739420900000580602005304084301296,361947852827516943495283617249168735738452169156739428973624581612895374584371296
700916324603402781010073509500149002920038457004725900809200100007580093060307200,758916324693452781412873569576149832921638457384725916839264175247581693165397248
513047068894006002000000410750021034480000100109600007340000021070500300020060780,513247968894136572267859413756921834482375196139684257345798621678512349921463785
925000060000012040004509008200980070036154209009007034400800007307090000600071050,925348761863712945174569328241983576736154289589627134412835697357496812698271453
000640153080020906010070020000085000004032080807160092045000761068207049071406038,729648153483521976516379824632985417194732685857164392245893761368217549971456238
090100000007000950306940270040000508015020360000089140400031000000050730000702400,294175683187263954356948271749316528815427369623589147472631895961854732538792416
035000000900453000476200500094102760023704905008060300809000000002000850057048091,235876149981453672476219583594132768623784915718965324869521437142397856357648291
807000400000009708094070130100240076000035041000000520500900000641300280700000300,867513492315429768294876135153248976926735841478691523532984617641357289789162354
706825091090601570000397400000700010063018009075200003400002900500000100030000080,746825391392641578851397426984753612263418759175269843418532967527986134639174285
400500309280976154906000208000049817008607032792003005524030700839760020601092583,417528369283976154956314278365249817148657932792183645524831796839765421671492583
608501024501634798734802100900783451317405689840100037259300046183046502476258913,698571324521634798734892165962783451317425689845169237259317846183946572476258913
200001680008692107901070002300009768500730094700006000004083070075014820000007005,257341689438692157961875342342159768516738294789426531124583976675914823893267415
005460700027503006000070010219300078708900030036000100004005061001607020902180300,195462783827513946643879215219346578758921634436758192374295861581637429962184357
625370081089015720010902036064238105500761342200059800042590008050840213870126400,625374981389615724417982536764238195598761342231459867142593678956847213873126459
100000347840617005007050600025068004409000060600934000902740530000006279738290406,156829347843617925297453681325168794489572163671934852962741538514386279738295416
000915004671432050904706302200000006006050000587620109405263070732140000068590043,823915764671432958954786312249371586316859427587624139495263871732148695168597243
005610070000000000000450026420000030900206010081300000006030207740508190000021004,835612479264897351179453826427189635953246718681375942516934287742568193398721564
790140250030090400000002000075000630603000900149070508000024890900001002000007300,798146253231895467564732189875219634623458971149673528317524896956381742482967315
003000000146089750295030000957068002081000090604050017010096275560007104000501968,873615429146289753295734681957168342381472596624953817418396275569827134732541968
010000048008604210409200000607090080840100500901802073700063920195407830300001057,216759348578634219439218765627395184843176592951842673784563921195427836362981457
709080100020390600050002003073610002001700509008204300090000050485073006010005008,739586124124397685856142793573619842241738569968254371392861457485973216617425938
720049103061200000095103802204030607583061900079400000856000001102897500900506038,728649153361258479495173862214935687583761924679482315856324791132897546947516238
000001000507028000893070000009006400460000030735009000070160208326000000100240009,642951783517328694893674512289536471461782935735419826974163258326895147158247369
004009328910804650830002014301080700080000001070090482468100000000900000700400105,654719328912834657837562914341285796289647531576391482468153279125976843793428165
500040708040760025092080410006804250470620981900000640087432069000506800004900002,563241798841769325792385416316894257475623981928157643187432569239516874654978132
673004015584030960009050308000068050860000000451000896090002004715800629240605003,673984215584231967129756348932468751867519432451327896396172584715843629248695173
053010847017089620000540109089154762042068000765902018000801976070095300890000251,953216847417389625628547139389154762142768593765932418534821976271695384896473251
001300792072400803035020146396280070000013628000006439700100300050038007013509064,481365792672491853935827146396284571547913628128756439769142385254638917813579264
782100604100060208904870300000240580007010900056300007491720000000001069000080401,782153694135964278964872315319247586847615932256398147491726853528431769673589421
695170000201680000008903000004020700350090406980346020000030164000010807400007200,695172348231684975748953612164528793352791486987346521879235164526419837413867259
060003108000160345100000096607040501004020000003001467900700003300805010751236984,462953178879162345135478296687349521514627839293581467928714653346895712751236984
701080005304600100902304000603049000008000000079520004400001806006058040800060021,761982435384675192952314678623849517548137269179526384437291856216758943895463721
480059060070406198091000005047010006316790500000040370008000007000020040000573000,483159762572436198691287435847315926316792584925648371138964257759821643264573819
000087409600390000701025300002800001008700942000900600400130700070509024106270000,235687419684391257791425386962843571318756942547912638429138765873569124156274893
582070010341000680006004005009500400075200000034809702000008530060050000008603000,582376914341925687796184325829537461675241893134869752217498536963752148458613279
000803090000726030050004700000000052400300900095081006500608420032040089006000007,617853294984726135253194768361479852428365971795281346579618423132547689846932517
020000680693005007847901530000300060206100098900602304308040070012706903009010020,125437689693825417847961532754398261236154798981672354368249175512786943479513826
000170902048596000000003056090002061506030294000460000803607000907008020462010830,635174982248596713179283456794852361586731294321469578853627149917348625462915837
001439082840512769592786014678953421219047635054261897420690103930175248180324956,761439582843512769592786314678953421219847635354261897425698173936175248187324956
064005291509010073038970060490183652000027008050094007070200000006700005000060789,764835291529416873138972564497183652613527948852694317971258436386749125245361789
000004800290500040473090502000300068029000005300006120006000470000409080942000056,561724893298513647473698512154372968629841735387956124816235479735469281942187356
406081023790632840800045100070010630080200017063457200027594380510370462048000050,456781923791632845832945176275819634984263517163457298627594381519378462348126759
410050060508900100000021004600590827780040093300876050250017000090005230034209015,412758369568934172973621584641593827785142693329876451256317948197485236834269715
300289004100070020280006397432908700008001902910730080800000000003145068020090000,357289614169374825284516397432968751678451932915732486841623579793145268526897143
